[]
"['march', 'materials', ""lovable character 's plaid suit"", 'nike', 'max', 'missing link', 'nike', 'max susan', 'april']"
"['february', 'highlighted', 'chuck', 'jack purcell', 'capsule drops', 'march']"
"['february', 'new collection', 'tyler', 'creator', 'february', 'wang']"
"['february', 'pegasus turbo', 'vaporfly', 'february']"
"['january', 'launching']"
"['january', 'designed', 'hardcore outdoor training', 'williams', 'nike', 'collection incorporates', 'temperature maps', 'sherpa']"
"['january', 'debuted', 'anderson', '’ s', 'spring/summer', 'collection', 'london', 'converse', 'jw anderson run', 'hike', 'contemporary mash-up culture']"
"['january', 'engineered', 'primaloft®', 'p.a.m.', 'apparel release', 'january']"
"['january', 'powerful strike', '’ t score']"
"['january', 'nike', 'cav empt', 'collection releases', 'january', 'cav empt', 'tokyo', 'january']"
"['december', 'converse', 'vince staples thunderbolt', 'apparel drops', 'december', 'select retailers']"
"['december', 'nike', 'martine rose', 'collection hits', 'january']"
"['november', 'jewelry designer', 'ambush®', 'nonstop pace', 'nike', 'ambush®', 'apparel collection', 'contemporary vibe', 'pieces drop', 'december']"
"['november', 'nike tailwind', 'collaborative canvas', 'york–based', 'heron preston', 'sheds light', 'lesser-known innovation', 'product releases', 'november']"
"['november', 'inspired', 'egypt', 'cambridge', 'mass.', 'concepts', 'abstract flare', 'local link', 'irving', '’ s', 'signature shoe']"
"['november', 'jordan xi concord', 'original form']"
"['november', 'nike', 'fear', 'god', 'new apparel collection', 'lorenzo', 'basketball ’ s', 'visceral elements', 'nike', 'fear', 'god', 'collection releases', 'december']"
"['november', 'air force', 'shoe icon']"
"['october', 'union x air', 'jordan', 'november']"
"['october', 'nike zoom vomero', 'nike', 'a–cold–wall* capsule collection', 'november', 'london', 'global release', 'november']"
"['october', 'in-depth look', 'various applications', 'nike flyleather', 'air force']"
"['october', 'mixing', 'converse', 'x brain', 'dead', 'irreverent twist', 'chuck', 'subversive spin', 'familiar garments']"
"['october', 'inspired', 'publicity', 'publicity', 'wohooooow', 'patta', '’ s', 'nike', 'multiple creative expressions']"
"['october', 'nike cortez kenny', 'october']"
"['october', 'nike mars yard overshoe', 'york-based', 'artist ’ s', 'collaborative release', 'nike', 'city ’ s messy winters', 'exact specifications', 'sachs', 'october', 'dsm london', 'global release']"
"['october', 'converse', 'jw anderson', 'felt', '” collection', 'october', 'select retailers']"
"['september', 'nike', 'field athletes', 'virgil abloh', 'paris', 'runway show']"
"['september', 'new kits', 'lifestyle collection']"
"['september', 'designer don', 'c links', 'converse', ""late '80s basketball models""]"
"['september', 'nike react element', 'undercover', 'september', 'select retailers']"
"['september', 'nfl', 'jordan']"
"['september', 'jordan brand', 'carmelo anthony', 'rag', 'bone', 'capsule releases', 'september']"
"['september', 'hfr', 'lebron', 'lebron', 'signature shoe', 'women —', 'strong females', 'lebron james', '’ life', 'shoe releases', 'september', 'snkrs', 'america']"
"['august', ""band 's"", 'converse', 'collection drops', 'still cyco punk', 'years']"
"['august', 'converse', 'dr', 'woo', 'chuck', 'absinthe']"
"['august', 'live instrumentation', 'timberlake', 'jordan iii jth', 'august']"
"['august', 'jordan', 'silhouettes —', 'aji zip awok', 'ajiii awok', 'aji zip awok', 'july', 'ajiii awok', 'september']"
"['august', 'comprising', 'modular apparel', 'nike lebron james', 'john elliott icon qs', 'collection releases', 'august', 'america']"
"['july', 'manchester']"
"['july', 'collaborative partnership', 'july', 'select retailers']"
"['july', 'nike', 'mmw', 'collection releases', 'july']"
"['july', 'new art', 'adorns versions', 'sharp new tracksuit', 'july']"
"['june', 'minimal', 'chuck', 'star sneakers release', 'june', 'select retailers']"
"['june', 'denim colorways release', 'june']"
"['june', 'virgil abloh', 'kim jones', 'individual perspectives', 'beautiful game', 'distinct collections']"
"['may', 'designers describe', 'platform', 'reflects distinct 90s style', 'bold colorways', 'fun riot grrrl-vibe graphics', 'may', 'select global retailers']"
"['may', '43-piece debut collection', 'miley', 'may']"
"['april', 'find', 'limited-edition shoe']"
"['april', 'golf', 'fleur* mono', 'april']"
"['march', 'final drop', 'jonathan anderson', '’ s', 'collaborative footwear', 'converse', 'iconic silhouettes', 'designer ’ s vision']"
"['march', 'bridging', 'eye coordination']"
"['march', 'nike', 'vapormax moc', 'acronym®', 'march']"
"['march', 'polish', 'fashion illustration', 'fresh perspective', 'league ’ s franchises', 'recast designs', 't-shirts', 'march', 'nike connected nba']"
"['march', 'brian anderson', 'grant taylor', 'march']"
"['march', 'win', 'serena', ""'s belief"", 'wrong way']"
"['march', ""designer 's"", 'nike', '’ s', 'football boot innovation', 'march']"
"['february', 'coined simply_complex', 'converse', 'jw anderson', 'thunderbolt', 'chuck', 'march', 'jw anderson', 'select retailers']"
"['february', 'italian designer ’ s', 'nikelab', 'air force', 'jersey dress', 'pullover hoodie', 'nike', 'rt', 'february']"
"['february', 'collection responds', 'respective perspectives', 'babylon la', 'rokit', 'rsvp', 'clot']"
"['january', 'collection launches', 'february', 'select retailers']"
"['january', 'converse', 'vince staples', 'shoe fans', ""long beach rapper 's"", 'recent life', 'aquatic']"
"['january', 'converse', 'dr', 'woo', 'collection releases', 'january', 'select retailers']"
"['january', 'january', 'select retailers']"
"['january', 'jordan brand', 'levi', '’ s®', 'new collaboration']"
"['december', 'exploring', 'street style', 'converse', 'patta', 'deviation', 'december', 'select retailers']"
"['december', 'soulland', 'nike sb', 'dunk']"
"['december', 'collaboration hits stores', 'december']"
"['november', 'launching november', 'gordon', '’ s', 'nike', 'acg', 'pendleton mowabb', 'complexcon', 'bodega boston']"
"['october', 'apparel fuses', 'nike', '’ s', 'takahashi', '’ s', 'unique creativity', 'available beginning', 'november', 'undercover', 'retailers worldwide']"
"['october', 'global stockists']"
"['october', 'nike af1 a-cold-wall*', 'october', 'a-cold-wall*', 'london']"
"['october', 'new articulation', 'converse', 'november', 'converse', 'retail stores', 'converse.com']"
"['september', 'max', 'og', 'undftd', 'white colorways', 'undftd', 'september', 'global launch', 'black colorway', 'september']"
"['september', 'chelsea', 'atlético madrid', 'september', 'september', 'select retailers']"
"['september', 'tottenham hotspur', 'september', 'select retailers']"
"['september', 'as roma', 'september', 'september', 'select retailers']"
"['september', 'f.c', 'internazionale milano', 'kit', 'september', 'select retailers']"
"['september', 'psg', 'european play', 'september', 'official retailers']"
"['august', '20th anniversary', 'nike', 'max', 'creatives explore', 'silhouette ’ s bold character', 'own distinct lenses']"
"['august', 'max', 'sk', 'september']"
"['august', 'nike', 'footwear icons']"
"['august', 'roger federer', 'pop-up shop', 'redefine personalization', 'high-heat releases', 'york']"
"['august', 'september', 'select retailers']"
"['july', '’ s', 'august', 'converse', 'retail stores', 'converse.com']"
"['july', 'new kit', 'los angeles', 'champions', 'july', 'available beginning', 'july']"
"['july', 'chelsea fc', 'away kits']"
"['june', 'tottenham hotspur', 'kit', 'away kit', 'nike tottenham hotspur']"
"['june', 'paris saint germain away', 'july', 'official stores']"
"['june', 'fc internazionale milano', 'july', 'nike.com', 'official retailers']"
"['may', 'manchester', ""'s football club"", 'new home kit', 'sunderland', 'may', 'manchester', 'city home', 'kit']"
"['may', 'psg', 'home kit', 'allies cutting-edge', 'aeroswift', 'contemporary aesthetic', 'club ’ s heritage', 'fresh application', 'blue palette']"
"['february', 'nike', 'vapormax', 'air —']"
"['february', 'converse', '’ s', 'chuck scenes', 'long beach', 'ca']"
"['january', 'tennis legend reflects', '’ s', 'unmatched play']"
"['january', 'williams', '23rd major title', 'nikecourt', 'jordan brand', 'color versions', ""exclusive women 's"", 'nikecourt flare']"
"['january', 'undercover', 'jun takahashi', 'nike', 'new winter boot', 'street culture']"
"['july', 'paris saint-germain', 'july', 'nike.com', 'paris saint-germain']"
"['july', 'hart', 'williams']"
"['july', 'williams', 'slam', 'singles titles', 'open era']"
"['december', 'nike', 'windrunner', 'nikelab', 'apparel icon']"
"['november', 'nikelab', 'x sacai', 'fall/holiday', 'plush fabrics', 'nike tech fleece', 'traditional materials']"
"['august', 'desejando', 'ao air', 'max', 'um feliz aniversário']"
"['august', 'commemorative', 'jewelry inspires', 'final celebratory air', 'max']"
"['july', 'renowned', 'human anatomy', 'andy van dinh', 'katie scott', '20th anniversary celebration', 'nike', 'max']"
"['july', 'conhecidos', 'por suas interpretações da anatomia humana', 'andy van dinh', 'katie scott', 'contribuem para o 20º aniversário', 'max', 'com ilustrações']"
"['july', 'duas', 'décadas depois', 'seu lançamento', 'modelo é atualizado em duas novas versões tão surpreendentes quanto']"
"['july', 'twentieth anniversary', 'max', 'nike', 'new models', 'max', 'ultra jacquard', '’ s air', 'max', 'ultra']"
"['june', 'fluid']"
"['march', 'contributing', 'max', 'day festivities', 'paris-based', 'yué wu', 'nike']"
"['march', 'york', 'wide receiver', 'odell beckham jr.', 'max-inspired', 'las vegas', 'local style leader', 'valerie julian']"
"['march', 'zagueiro', 'fala sobre uma mania que cultiva fora', 'campo e', 'seu novo estilo', 'vida em', 'paris']"
"['march', 'david luiz', 'sneaker culture', 'paris', 'local expert', 'kevin duong']"
"['march', '– football star', 'aleksandr kokorin', 'rap artist l ’']"
"['march', 'tokyo', 'shiho nakamura', 'women ’ s sneaker culture', 'japan']"
"['march', 'english', 'kyle walker', 'max']"
"['march', 'max']"
"['march', '– o mais velho e mais novo membro da família air', 'max']"
"['march', 'os', 'nove modelos que marcaram', 'max']"
"['march', 'max']"
"['march', ""new women 's capsule collection redefines"", 'nike']"
"['february', 'para', 'comemorar o dia internacional da mulher', 'nike', 'nike', 'max', 'ultra', 'que traz versões floridas']"
"['february', 'original air', 'max', 'floral facade', ""'s day"", 'march']"
"['february', 'nike', 'fashion house sacai', 'innovative collection', 'sport style']"
"['january', 'lighter', 'max']"
"['october', 'dunk sky hi', 'classic basketball design', 'new direction']"
"['august', 'beautiful game', 'nike', 'new season ...']"
"['december', 'jacquard', 'technology fuses', 'urban icons', 'max', 'collection synonymous', 'london']"
"['december', '– air', 'max', 'lunarlon', 'lightweight comfort']"
"['november', 'zagueiro', 'seleção brasileira', 'superou negativas para brilhar']"
"['november', 'estilo', 'e força na areia e', 'calçadão carioca']"
"['november', 'sessões', 'foto e filmagem aconteceram na', 'praia', 'recreio', 'rj']"
"['october', 'estampas', 'criadas para camuflar declaram ousadia nas ruas']"
"['october', 'nike', 'liberty london']"
"['october', 'transition']"
"['october', 'transition']"
"['august', 'new air', 'max goddess']"
"['june', 'max']"
"['april', 'powered', 'nikeid', 'instagram', 'html5', 'nike', 'max', 'new level']"
"['may', 'week mission', 'mars', 'square feet', 'wade thompson drill', 'park avenue armory', 'york']"
"['may', 'born', 'tom sachs', 'd.i.y', 'nike', 'artisanal capsule collection', 'nikecraft']"
"['november', 'gyakusou', 'running', 'kyoto']"
